Event picture number,Event name,Description,Interest,Start time,Finish time ,Event date,End date,Repeat,Address,Lat/Lon,Website,Phone
Happy_77.jpg,Searsucker Las Vegas,"The happy camper hoppy hour at Shady Grove Lounge in the Silverton casino happens  Sun through Thu from 6 to 8 p.m. The hoppy hour includes $10 craft flight beers, $15 growlers including the first fill, $3 well drinks and $5 food specials like chicken wings, miniature pizzas and mozzarella sticks.",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019," Sun, Mon, Tue, Wed, Thu","3333 Blue Diamond Rd, Las Vegas, NV 89139",36.042197-115.184278,http://silvertoncasino.com/dine/shady-grove-bar-and-lounge/,702 263-7777
Happy_78.jpg,Skyfall Lounge,"Skyfall Lounge at the top of Delano Las Vegas for sights of the Strip and discounts on cocktails, beer and wine as well as bar bites during the daily happy hour from 5 to 7 p.m.",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3940 Las Vegas Blvd S, Las Vegas, NV 89119",36.090233-115.177678,https://www.delanolasvegas.com/en/nightlife/skyfall-lounge.html,702 632-7575
Happy_79.jpg,Slice of Vegas Pizza,"Enjoy happy hour at Slice of Vegas, Mon through Thu from 3 to 6 p.m. Guests can order half off happy hour grub such as Mamma_s garlic bread, sweet potato fries, toasted cheese ravioli, meatballs and more.",Happy hours ,3:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","3930 Las Vegas Blvd S Ste 120, Las Vegas, NV 89119",36.091539-115.174269,https://sliceofvegaspizza.com/,702 632-6470
Happy_80.jpg,Sonoma Cellar Steakhouse,Sonoma Cellar at Sunset Station has a daily happy hour beginning at 4 p.m. in the bar area only.,Happy hours ,4:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019,Everyday ,"1301 W. Sunset Road, Las Vegas, NV 89117",36.061632-115.040308,https://sunsetstation.sclv.com/Dining/Sonoma-Cellar,702-547-7777
Happy_81.jpg,STK Las Vegas,"STK at the Cosmopolitan dishes out happy hour  Sun through Thu from 10 to 11 p.m. with a $10 bites menu. Customers can score lil BRG, spiced pickled prawns, baked oysters or beef tartar. Belvedere cocktails are $8 and beers go for $5.",Happy hours ,10:00:00 PM,11:00:00 PM,01.01.2019,31.12.2019," Sun, Mon, Tue, Wed, Thu, ","3708 Las Vegas Blvd S, Las Vegas, NV 89109",36.110215-115.175402,https://www.cosmopolitanlasvegas.com/restaurants/stk,702 698-7990
Happy_82.jpg,SUGARCANE Raw Bar Grill Las Vegas,"Sugarcane at the Venetian has cocktails for $7, wine by the glass for $6, draft beers for $6, as well as a selection of menu specials including fresh oysters, at $1 each (minimum of six, salmon poke for $8, West Coast snapper ceviche for $8, and pig ear pad Thai for $6. Happy hour runs from 4 to 7 p.m. and 11 p.m. to close at the bar.",Happy hours ,4:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3355 Las Vegas Blvd S, Las Vegas, NV 89109",36.122941-115.170097,https://sugarcanerawbargrill.com/,702 414-2263
Happy_82.jpg,SUGARCANE Raw Bar Grill Las Vegas,"Sugarcane at the Venetian has cocktails for $7, wine by the glass for $6, draft beers for $6, as well as a selection of menu specials including fresh oysters, at $1 each (minimum of six, salmon poke for $8, West Coast snapper ceviche for $8, and pig ear pad Thai for $6. Happy hour runs from 4 to 7 p.m. and 11 p.m. to close at the bar.",Happy hours ,11:00:00 PM,1:00:00 AM,01.01.2019,31.12.2019,Everyday ,"3355 Las Vegas Blvd S, Las Vegas, NV 89109",36.122941-115.170097,https://sugarcanerawbargrill.com/,702 414-2263
Happy_83.jpg,Sushi Roku,"Sushi Roku_s Red Sun Happy Hour at the Forum Shops at Caesars features dishes from $4 to $7 from 4 to 7 p.m. Sun through Thu and 4 to 6 p.m. on Fri and Sat. Order tuna carpaccio, tuna tataki, hand rolls, sushi rolls, rib-eye wrapped asparagus and miso-glazed popcorn shrimp tempura.",Happy hours ,4:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019," Sun, Mon, Tue, Wed, Thu","3500 S Las Vegas Blvd., Las Vegas, NV 89109",36.117635-115.176677,http://www.innovativedining.com/restaurants/sushiroku,702 733-7373
Happy_83.jpg,Sushi Roku,"Sushi Roku_s Red Sun Happy Hour at the Forum Shops at Caesars features dishes from $4 to $7 from 4 to 7 p.m. Sun through Thu and 4 to 6 p.m. on Fri and Sat. Order tuna carpaccio, tuna tataki, hand rolls, sushi rolls, rib-eye wrapped asparagus and miso-glazed popcorn shrimp tempura.",Happy hours ,4:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019," Fri, Sat ","3500 S Las Vegas Blvd., Las Vegas, NV 89109",36.117635-115.176677,http://www.innovativedining.com/restaurants/sushiroku,702 733-7373
Happy_84.jpg,SushiSamba,"SushiSamba at the Palazzo_s happy hour runs from Sun through Fri from 4 to 7 p.m. and 11 p.m. to close. Find discounts on Japanese Wagyu beef gyoza (kabocha pur‚e and su-shoyu dipping sauce; rock shrimp tempura (mixed greens, sugar snap pea, golden pea shoot, chili-mint dressing; yellowtail taquitos (avocado, roasted corn miso, spicy aji panca.",Happy hours ,4:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019," Sun, Mon, Tue, Wed, Thu, Fri","3327 Las Vegas Blvd S. Las Vegas, NV 89109",36.124135-115.168949,https://sushisamba.com/,702 607-0700
Happy_84.jpg,SushiSamba,"SushiSamba at the Palazzo_s happy hour runs from Sun through Fri from 4 to 7 p.m. and 11 p.m. to close. Find discounts on Japanese Wagyu beef gyoza (kabocha pur‚e and su-shoyu dipping sauce; rock shrimp tempura (mixed greens, sugar snap pea, golden pea shoot, chili-mint dressing; yellowtail taquitos (avocado, roasted corn miso, spicy aji panca.",Happy hours ,11:00:00 PM,1:00:00 AM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","3327 Las Vegas Blvd S. Las Vegas, NV 89109",36.124135-115.168949,https://sushisamba.com/,702 607-0700
Happy_85.jpg,T-Bones Chophouse & Lounge,Happy hour  night from 4 to 7 p.m. includes half-off martinis and discounted bites at the steakhouse at Red Rock Resort.,Happy hours ,4:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"Red Rock Casino Resort Spa, Las Vegas, NV 89135",36.157217-115.333658,https://redrock.sclv.com/Dining/T-bones-Chophouse,702 797-7597
Happy_86.jpg,Tao Asian Bistro," Mon through Fri from 5 to 6:30 p.m., head to Tao Asian Bistro at the Venetian for a free drink with the purchase of an appetizer.",Happy hours ,5:00:00 PM,6:30:00 PM,01.01.2019,31.12.2019,Everyday ,"3377 Las Vegas Blvd S, Las Vegas, NV 89109",36.122267-115.169585,https://www.taolasvegas.com/,702 388-8338
Happy_87.jpg,Tequila Taqueria,"Tequila Taqueria at Bally's Las Vegas features a happy hour from3 to 5 p.m. and10 p.m. to midnight Sun throughThu with tacos for $2 each and $20 beer buckets, with five Mexican beers, and $20 margarita pitchers.",Happy hours ,3:00:00 PM,5:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3645 S Las Vegas Blvd, Las Vegas, NV 89109",36.114517-115.170883,http://www.tequilataquerialv.com/,702 765-0000
Happy_87.jpg,Tequila Taqueria,"Tequila Taqueria at Bally's Las Vegas features a happy hour from3 to 5 p.m. and10 p.m. to midnight Sun throughThu with tacos for $2 each and $20 beer buckets, with five Mexican beers, and $20 margarita pitchers.",Happy hours ,10:00:00 PM,12:00:00 AM,01.01.2019,31.12.2019,Everyday ,"3645 S Las Vegas Blvd, Las Vegas, NV 89109",36.114517-115.170883,http://www.tequilataquerialv.com/,702 765-0000
Happy_88.jpg,Therapy,"Therapy_s happy hour from 3 to 5 p.m. daily. Mon through Thu features $4 specials on house red and white wines and $5 drink specials on local beer and well cocktails. Happy hour food and drink combinations are priced at $10 and include: _Wine in The Gnudi_ featuring a glass of house red or white wine paired with Therapy_s signature baked ricotta loaded with truffle honey, fig jam and roasted almonds served on a cranberry and walnut crostini; or the _Balls and Beer_ option offering chicken meatballs and the choice of a 16-ounce local draft beer. Guests may also get 20 percent off any regularly priced food item during the afternoon happy hour, from 2 to 5 p.m. Happy hour specials are only available in the Therapy_s bar area.",Happy hours ,3:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, ","518 Fremont St, Las Vegas, NV 89101",36.169274-115.139829,http://www.therapylv.com/,702 912-1622
Happy_89.jpg,Tom's Urban,"Tom_s Urban features its Beat the Clock happy hour featuring six hours of fun  Mon through Fri starting at 4 p.m. with prices starting at $4 that rise  hour until 7 p.m., as well as a late-night happy hours Sun through Thu, beginning at 11 p.m. with prices starting at $6 that drop  hour until 2 a.m. Guests can choose from 12 small plates including ginger chicken potstickers, crispy Brussels spouts, fried dill pickles, and urban street tacos and choose from cocktails, well drinks and all draft beers.",Happy hours ,2:00:00 PM,5:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","3970 Las Vegas Blvd S, Las Vegas, NV 89109",36.122443-115.171579,http://tomsurban.com/,702 740 6766
Happy_89.jpg,Tom's Urban,"Tom_s Urban features its Beat the Clock happy hour featuring six hours of fun  Mon through Fri starting at 4 p.m. with prices starting at $4 that rise  hour until 7 p.m., as well as a late-night happy hours Sun through Thu, beginning at 11 p.m. with prices starting at $6 that drop  hour until 2 a.m. Guests can choose from 12 small plates including ginger chicken potstickers, crispy Brussels spouts, fried dill pickles, and urban street tacos and choose from cocktails, well drinks and all draft beers.",Happy hours ,11:00:00 PM,2:00:00 AM,01.01.2019,31.12.2019," Sun, Mon, Tue, Wed, Thu","3970 Las Vegas Blvd S, Las Vegas, NV 89109",36.122443-115.171579,http://tomsurban.com/,702 740 6766
Happy_90.jpg,Trevi,"Trevi_s happy hour at the Forum Shops at Caesars features specially priced Italian bites and handcrafted cocktails during from 2 to 6 p.m. and 9 p.m. to close  day. Guests can order frozen Bellinis for $4, bottled beers for $5, wines by the glass for $7 and a selection of cocktails, also for $7. Trevi bites, all priced at $6, include tomato bruschetta, stuffed mushrooms, fried calamari, homemade meatballs and more.",Happy hours ,2:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri, Sun","3500 Las Vegas Blvd S, Las Vegas, NV 89109",36.117721-115.176731,http://www.trevi-italian.com/,702 735 4663
Happy_90.jpg,Trevi,"Trevi_s happy hour at the Forum Shops at Caesars features specially priced Italian bites and handcrafted cocktails during from 2 to 6 p.m. and 9 p.m. to close  day. Guests can order frozen Bellinis for $4, bottled beers for $5, wines by the glass for $7 and a selection of cocktails, also for $7. Trevi bites, all priced at $6, include tomato bruschetta, stuffed mushrooms, fried calamari, homemade meatballs and more.",Happy hours ,9:00:00 PM,11:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri, Sun","3500 Las Vegas Blvd S, Las Vegas, NV 89109",36.117721-115.176731,http://www.trevi-italian.com/,702 735 4663
Happy_91.jpg,Twin Creeks Steakhouse,"Running  Wed through Sun from 5 to 6 p.m. and 9 to 10 p.m. in the lounge area only, the happy hour at Twin Creeks Steakhouse at the Silverton casino offers half priced items from the bar menu.",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019," Wed, Thu, Fri, Sat, Sun","3333 Blue Diamond Rd, Las Vegas, NV 89139",36.042128-115.184332,https://silvertoncasino.com/dine/best-steakhouse/,702 263-7777
Happy_92.jpg,Virgil's Real BBQ,"The happy hour at Virgil_s in the Linq runs  weekday from 3 to 6 p.m., featuring $5 beers, wines and shots, and $6 cocktails like Virgil_s frozen Sauza tequila margarita.",Happy hours ,3:00:00 PM,6:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3545 Las Vegas Blvd S, Las Vegas, NV 89109",36.118043-115.172651,http://www.virgilsbbq.com/,702 389-7400
Happy_93.jpg,Whiskey Down,"Whiskey Down in the MGM Grand features a whiskey hour with specials on select whiskey, bourbon and scotch  Mon, Wed and Fri from 3 to 5 p.m.",Happy hours ,3:00:00 PM,5:00:00 PM,01.01.2019,31.12.2019," Mon, Wed, Fri","3799 S Las Vegas Blvd, Las Vegas, NV 89109",36.102776-115.171426,https://www.mgmgrand.com/en/nightlife/whiskey-down.html,702 891-1111
Happy_94.jpg,Brio - Town Square,"You have two locations to get your Italian fix while saving a few bucks. Bar snacks like the Crispy Cheese Ravioli, and the Sausage, Pepperoni & Ricotta Flatbread are just $4-$6. Bonus perks include $5 martinis on Weds and $5 select wine on Thus.",Happy hours ,3:30:00 PM,6:30:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu","6653 Las Vegas Boulevard SLas Vegas,NV89119",36.068448-115.175869,https://www.brioitalian.com/town_square.html,702 914 9145
Happy_94.jpg,Brio - Town Square,"You have two locations to get your Italian fix while saving a few bucks. Bar snacks like the Crispy Cheese Ravioli, and the Sausage, Pepperoni & Ricotta Flatbread are just $4-$6. Bonus perks include $5 martinis on Weds and $5 select wine on Thus.",Happy hours ,9:00:00 PM,11:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu","6653 Las Vegas Boulevard SLas Vegas,NV89119",36.068448-115.175869,https://www.brioitalian.com/town_square.html,702 914 9145
Happy_95.jpg,Brio - Tivoli Village,"You have two locations to get your Italian fix while saving a few bucks. Bar snacks like the Crispy Cheese Ravioli, and the Sausage, Pepperoni & Ricotta Flatbread are just $4-$6. Bonus perks include $5 martinis on Weds and $5 select wine on Thus.",Happy hours ,3:30:00 PM,6:30:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","420 South Rampart- Ste. 180, Las Vegas,NV89145",36.167301-115.285478,https://www.brioitalian.com/tivoli_village.html,702 433 1233
Happy_95.jpg,Brio - Tivoli Village,"You have two locations to get your Italian fix while saving a few bucks. Bar snacks like the Crispy Cheese Ravioli, and the Sausage, Pepperoni & Ricotta Flatbread are just $4-$6. Bonus perks include $5 martinis on Weds and $5 select wine on Thus.",Happy hours ,9:00:00 PM,10:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu, Fri","420 South Rampart- Ste. 180, Las Vegas,NV89145",36.167301-115.285478,https://www.brioitalian.com/tivoli_village.html,702 433 1233
Happy_96.jpg,THE GRIFFIN,Well drinks are $3. Hamm_s beer is $1. Either one will keep you warm by the fireplace.,Happy hours ,10:00:00 PM,11:00:00 PM,01.01.2019,31.12.2019," Mon, Tue, Wed, Thu","511 Fremont St,Las Vegas,NV89101",36.169093-115.140304,,702.382.0577
Happy_97.jpg,Leatherneck club,"This Marine Corp hangout welcomes one, but gives veterans a dollar off  draft beer. On Tues, there_s a make-them-yourself taco cart where the first two are free. It operates under the honor system. Just like the Marines.",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019, Fri,"4360 Spring Mountain Rd, Las Vegas, NV 89102",36.127245-115.198391,https://leatherneckbar.com,702 368 1775
Happy_98.jpg,PT's pub,50% off drinks and pizze from 5-7pm and 12am-2am,Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3085 N Rainbow Blvd, Las Vegas, NV 89108",36.216259-115.242652,pteglv.com,702 395-4242
Happy_98.jpg,PT's pub,50% off drinks and pizze from 5-7pm and 12am-2am,Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"3085 N Rainbow Blvd, Las Vegas, NV 89108",36.216259-115.242652,pteglv.com,702 395-4242
Happy_99.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"8584 W Lake Mead Blvd, Las Vegas, NV 89128",36.199931-115.282033,pteglv.com,702 228 0758
Happy_98.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"8584 W Lake Mead Blvd, Las Vegas, NV 89128",36.199931-115.282033,pteglv.com,702 228 0758
Happy_100.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"8584 W Lake Mead Blvd, Las Vegas, NV 89128",36.199931-115.282033,pteglv.com,702 228 0758
Happy_99.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"1281 S Decatur Blvd, Las Vegas, NV 89102",36.156432-115.206294,pteglv.com,702 870-0087
Happy_98.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"1281 S Decatur Blvd, Las Vegas, NV 89102",36.156432-115.206294,pteglv.com,702 870-0087
Happy_100.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"1281 S Decatur Blvd, Las Vegas, NV 89102",36.156432-115.206294,pteglv.com,702 870-0087
Happy_99.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"3935 S Durango Dr, Las Vegas, NV 89147",36.156683-115.206369,pteglv.com,702 838-5148
Happy_98.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"3935 S Durango Dr, Las Vegas, NV 89147",36.156683-115.206369,pteglv.com,702 838-5148
Happy_100.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"3935 S Durango Dr, Las Vegas, NV 89147",36.156683-115.206369,pteglv.com,702 838-5148
Happy_99.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"5355 S Decatur Blvd, Las Vegas, NV 89118",36.092433-115.208422,pteglv.com,702 873-1179
Happy_98.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"5355 S Decatur Blvd, Las Vegas, NV 89118",36.092433-115.208422,pteglv.com,702 873-1179
Happy_100.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"5355 S Decatur Blvd, Las Vegas, NV 89118",36.092433-115.208422,pteglv.com,702 873-1179
Happy_99.jpg,PT.s Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"4424 Spring Mountain Rd, Las Vegas, NV 89102",36.126820-115.199528,pteglv.com,702 368-3744
Happy_98.jpg,PT.s Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"4424 Spring Mountain Rd, Las Vegas, NV 89102",36.126820-115.199528,pteglv.com,702 368-3744
Happy_100.jpg,PT.s Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"4424 Spring Mountain Rd, Las Vegas, NV 89102",36.126820-115.199528,pteglv.com,702 368-3744
Happy_98.jpg,PT's Pub,50% off drinks and pizze from 5-7pm and 12am-2am,Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"10940 S Eastern Ave, Henderson, NV, 89052",35.994453-115.099744,pteglv.com,702 260 1877
Happy_100.jpg,PT's Pub,50% off drinks and pizze from 5-7pm and 12am-2am,Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"10940 S Eastern Ave, Henderson, NV, 89052",35.994453-115.099744,pteglv.com,702 260 1877
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"10075 S. Easter Ave., Henderson, NV 89052",36.005334-115.112716,pteglv.com,702.269.2350
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"10075 S. Easter Ave., Henderson, NV 89052",36.005334-115.112716,pteglv.com,702.269.2350
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"10075 S. Easter Ave., Henderson, NV 89052",36.005334-115.112716,pteglv.com,702.269.2350
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"1383 E. Silverado Ranch Rd., Las Vegas, NV 89123",36.013036-115.133819,pteglv.com,702.968.3013
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"1383 E. Silverado Ranch Rd., Las Vegas, NV 89123",36.013036-115.133819,pteglv.com,702.968.3013
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"1383 E. Silverado Ranch Rd., Las Vegas, NV 89123",36.013036-115.133819,pteglv.com,702.968.3013
Happy_99.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"532 E Sahara Ave, Las Vegas, NV 89104",36.144438-115.147656,pteglv.com,702 792-4121
Happy_98.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"532 E Sahara Ave, Las Vegas, NV 89104",36.144438-115.147656,pteglv.com,702 792-4121
Happy_100.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"532 E Sahara Ave, Las Vegas, NV 89104",36.144438-115.147656,pteglv.com,702 792-4121
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"1661 E Sunset Rd, Las Vegas, NV 89119",36.071695-115.130199,pteglv.com,702 616-0723
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"1661 E Sunset Rd, Las Vegas, NV 89119",36.071695-115.130199,pteglv.com,702 616-0723
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"1661 E Sunset Rd, Las Vegas, NV 89119",36.071695-115.130199,pteglv.com,702 616-0723
Happy_99.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"6055 E. Lake Mead Blvd., Las Vegas, NV 89136",36.196018-115.040445,pteglv.com,702.452.1737
Happy_98.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"6055 E. Lake Mead Blvd., Las Vegas, NV 89136",36.196018-115.040445,pteglv.com,702.452.1737
Happy_100.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"6055 E. Lake Mead Blvd., Las Vegas, NV 89136",36.196018-115.040445,pteglv.com,702.452.1737
Happy_99.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"2300 E. Desert Inn Rd., St. 8, Las Vegas, NV 89169",36.130535-115.119719,pteglv.com,702.796.7775
Happy_98.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"2300 E. Desert Inn Rd., St. 8, Las Vegas, NV 89169",36.130535-115.119719,pteglv.com,702.796.7775
Happy_100.jpg,PT's pub,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"2300 E. Desert Inn Rd., St. 8, Las Vegas, NV 89169",36.130535-115.119719,pteglv.com,702.796.7775
Happy_99.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"1540 W. Sunset Road Suite 140, Las Vegas, NV 89014",36.064501-115.052106,pteglv.com,725.333.7187
Happy_98.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"1540 W. Sunset Road Suite 140, Las Vegas, NV 89014",36.064501-115.052106,pteglv.com,725.333.7187
Happy_100.jpg,PT's Gold,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,12:00:00 AM,2:00:00 AM,01.01.2019,31.12.2019,Everyday ,"1540 W. Sunset Road Suite 140, Las Vegas, NV 89014",36.064501-115.052106,pteglv.com,725.333.7187
Happy_99.jpg,PT's Ranch,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,6:00:00 AM,10:00:00 AM,01.01.2019,31.12.2019,Everyday ,"2430 E. Pebble Road, Henderson, Las Vegas 89074",36.028488-115.117800,pteglv.com,702.998.9809
Happy_98.jpg,PT's Ranch,"50% breakfast from 6-10am, 50% off drinks and pizze from 5-7pm and 12am-2am",Happy hours ,5:00:00 PM,7:00:00 PM,01.01.2019,31.12.2019,Everyday ,"2430 E. Pebble Road, Henderson, Las Vegas 89074",36.028488-115.117800,pteglv.com,702.998.9809
